Probability_Failed,Actual_Result,>0.3
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.8085349845516652,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.7150468213961934,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8085349845516652,0,
0,1,
0,1,
0,1,
0.8826150977597537,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8277187336522018,0,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.8773542217642063,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.6153950576072788,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8632362801834859,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.904188413,0,
0,1,
0.8731517742495625,0,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.2832439445864426,0,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0.8731517742495625,1,TRUE
0.9405508775169419,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8696082073763607,0,
0,1,
0,1,
0.6997561705499119,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.754800682,0,
0.754800682,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.6832864347394796,0,
0.8085349845516652,0,
0.8731517742495625,1,TRUE
0.8333905558957746,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.5938615801206023,0,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8085349845516652,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.754800682,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8085349845516652,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.904188413,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.8333905558957746,0,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.754800682,0,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.932749826,0,
0,1,
0.8731517742495625,1,TRUE
0.7150468213961934,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8740408469677206,0,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8333905558957746,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8797649183274708,0,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0.754800682,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8367860631963505,0,
0.8731517742495625,1,TRUE
0.8826150977597537,0,
0,1,
0,1,
0.932749826,0,
0.6832864347394796,0,
0,1,
0,1,
0.754800682,0,
0.728451683,0,
0,1,
0.8696082073763607,0,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,0,
0,1,
0.6268968630972078,0,
0,1,
0.8826150977597537,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.9267960571851858,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.7286035952553169,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8685072519578231,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8696082073763607,0,
0,1,
0,1,
0.754800682,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.754800682,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.6990450678845009,0,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.7242959509886131,0,
0,1,
0.6428508925793522,0,
0,1,
0.8696082073763607,0,
0.754800682,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8826150977597537,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,0,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8826150977597537,0,
0,1,
0,1,
0.6832864347394796,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8138364715910498,0,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0.8085349845516652,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8696082073763607,0,
0,1,
0.6451441474908388,0,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.932749826,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.9245971813691101,0,
0.8731517742495625,1,TRUE
0.8731517742495625,0,
0.8731517742495625,1,TRUE
0,1,
0.7242959509886131,0,
0.8696082073763607,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8696082073763607,0,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0.5526802299500758,0,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.8696082073763607,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.7150468213961934,0,
0,1,
0.7408940680900001,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.5938615801206023,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.5938615801206023,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.5803420133577802,0,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.6451441474908388,0,
0,1,
0.754800682,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.7445339390355156,0,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0.702925424,0,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8138364715910498,0,
0,1,
0,1,
0.8826150977597537,0,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.932749826,0,
0,1,
0.8731517742495625,1,TRUE
0.754800682,0,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.703214999,0,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8138364715910498,0,
0.8731517742495625,1,TRUE
0.754800682,0,
0.8731517742495625,1,TRUE
0,1,
0.8746392089958449,0,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.754800682,0,
0.8731517742495625,0,
0,1,
0,1,
0.7150468213961934,0,
0,1,
0,1,
0.932749826,0,
0,1,
0.8731517742495625,1,TRUE
0.7444710303899857,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0.9811010508614401,0,
0.8696082073763607,0,
0.6832864347394796,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,0,
0.8696082073763607,0,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.7098933525825353,0,
0,1,
0,1,
0,1,
0.47005707303280586,0,
0,1,
0.8085349845516652,0,
0.6521545194890735,0,
0,1,
0,1,
0.7150468213961934,0,
0,1,
0.754800682,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.6428508925793522,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.6832864347394796,0,
0,1,
0.8085349845516652,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.8731517742495625,0,
0.8731517742495625,1,TRUE
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.8085349845516652,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.5895889791921726,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.5807247737438475,0,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8696082073763607,0,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.6451441474908388,0,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,0,
0,1,
0.8731517742495625,1,TRUE
0.7127419522227649,0,
0,1,
0.8731517742495625,1,TRUE
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.7857076061564645,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8360716205751728,0,
0,1,
0.932749826,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.7391033951658126,0,
0,1,
0.6217892614327806,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.6832864347394796,0,
0,1,
0,1,
0,1,
0.8333905558957746,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.6832864347394796,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.3682413106108775,0,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.2832439445864426,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.9697634757177895,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8325725354167299,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.782763399,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.7517495589270282,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.9828566694034643,0,
0.8696082073763607,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.5938615801206023,0,
0,1,
0.8731517742495625,1,TRUE
0.6451441474908388,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.9412197919305021,0,
0.754800682,0,
0,1,
0.932749826,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.9704349730414331,0,
0,1,
0.9864314798845268,0,
0,1,
0,1,
0,1,
0.932749826,0,
0,1,
0.8731517742495625,0,
0,1,
0.754800682,0,
0,1,
0,1,
0,1,
0.6832864347394796,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0.932749826,0,
0.8171434783987677,0,
0,1,
0.6428508925793522,0,
0,1,
0,1,
0,1,
0,1,
0.7242959509886131,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8826150977597537,0,
0.9510510049433235,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,0,
0.8731517742495625,0,
0,1,
0,1,
0.7893452552816997,0,
0,1,
0,1,
0,1,
0,1,
0.6428508925793522,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.932749826,0,
0.8731517742495625,1,TRUE
0.7934621658727238,0,
0.8696082073763607,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8826150977597537,0,
0,1,
0.8731517742495625,0,
0,1,
0.6428508925793522,0,
0,1,
0,1,
0.8731517742495625,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0.8731517742495625,1,TRUE
0.9722760489731007,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8826150977597537,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.6697603411964137,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.9459064305883277,0,
0,1,
0,1,
0.8085349845516652,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8696082073763607,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.6521545194890735,0,
0,1,
0.8696082073763607,0,
0.8650783954613245,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.754800682,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.7990809518649533,0,
0,1,
0.6227472070854888,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.749171088,0,
0,1,
0,1,
0,1,
0.6093486565507807,0,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.754800682,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8696082073763607,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.6832864347394796,0,
0.8333905558957746,0,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8749154788144388,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.932749826,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.8731517742495625,1,TRUE
0.6538397674872263,0,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8333905558957746,0,
0,1,
0,1,
0,1,
0.6093486565507807,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.7242959509886131,0,
0.8731517742495625,1,TRUE
0,1,
0.9483250226749547,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8333905558957746,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.754800682,0,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,0,
0,1,
0.8535619999999979,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8085349845516652,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
